2016-04-19 11:00:00,94.0,213.0,104.0,65.0,187.0,304.0,276.0,247.0,290.0,141.0,64.0,1.0,6.0,20.0,3.0,11.0,125.0,326.0,512.0,593.0,913.0,338.0,113.0,29.0,1.0,1.0,3.0,15.0,1.0,87.0,183.0,417.0,650.0,923.0,776.0,541.0,428.0,186.0,2.0,3.0,1.0,9.0,46.0,247.0,735.0,1142.0,301.0,101.0,291.0,241.0,73.0,6.0,1.0,62.0,408.0,683.0,702.0,198.0,70.0,81.0,54.0,9.0,1.0,0.0,1.0,3.0,48.0,355.0,464.0,290.0,41.0,12.0,17.0,9.0,3.0,1.0,15.0,12.0,4.0,23.0,17.0,6.0,4.0,5.0,12.0,2.0,7.0,7.0,5.0,3.0,2.0,1.0,2.0,16.0,8.0,315.0,255.0,98.0,7.0,62.0,38.0,34.0
2016-04-19 12:00:00,85.0,182.0,98.0,70.0,218.0,296.0,277.0,236.0,275.0,109.0,46.0,3.0,10.0,14.0,4.0,17.0,136.0,303.0,510.0,588.0,915.0,360.0,97.0,21.0,2.0,4.0,4.0,24.0,2.0,54.0,166.0,356.0,669.0,983.0,686.0,613.0,467.0,183.0,0.0,5.0,4.0,18.0,33.0,239.0,855.0,1250.0,367.0,126.0,282.0,261.0,90.0,5.0,1.0,60.0,413.0,683.0,686.0,176.0,88.0,68.0,51.0,16.0,1.0,1.0,2.0,4.0,50.0,326.0,463.0,285.0,51.0,19.0,24.0,6.0,12.0,0.0,12.0,11.0,8.0,18.0,10.0,3.0,3.0,7.0,9.0,11.0,4.0,6.0,4.0,1.0,5.0,3.0,2.0,19.0,7.0,305.0,226.0,80.0,11.0,151.0,37.0,40.0
2016-04-19 13:00:00,84.0,206.0,118.0,77.0,227.0,294.0,272.0,243.0,275.0,157.0,55.0,2.0,7.0,13.0,5.0,18.0,136.0,332.0,474.0,597.0,756.0,326.0,86.0,23.0,4.0,2.0,6.0,19.0,4.0,60.0,187.0,353.0,733.0,1037.0,790.0,603.0,445.0,187.0,2.0,5.0,1.0,14.0,30.0,210.0,800.0,1312.0,354.0,139.0,294.0,257.0,78.0,5.0,2.0,60.0,352.0,694.0,664.0,172.0,70.0,71.0,61.0,10.0,2.0,2.0,4.0,3.0,39.0,297.0,467.0,321.0,42.0,17.0,15.0,8.0,7.0,0.0,14.0,9.0,10.0,12.0,17.0,5.0,6.0,6.0,10.0,6.0,13.0,6.0,4.0,2.0,4.0,1.0,2.0,14.0,9.0,311.0,177.0,108.0,16.0,135.0,31.0,83.0
2016-04-19 14:00:00,90.0,251.0,122.0,101.0,276.0,333.0,329.0,266.0,339.0,180.0,45.0,1.0,7.0,15.0,8.0,16.0,145.0,403.0,633.0,666.0,835.0,365.0,94.0,23.0,0.0,4.0,7.0,14.0,3.0,64.0,184.0,448.0,802.0,1024.0,841.0,711.0,457.0,200.0,2.0,7.0,1.0,9.0,29.0,249.0,745.0,1470.0,430.0,145.0,333.0,275.0,75.0,8.0,9.0,69.0,423.0,797.0,830.0,185.0,87.0,91.0,75.0,9.0,2.0,1.0,1.0,7.0,49.0,338.0,482.0,289.0,35.0,27.0,16.0,15.0,13.0,0.0,13.0,12.0,7.0,22.0,27.0,8.0,6.0,4.0,12.0,7.0,9.0,11.0,6.0,5.0,7.0,1.0,3.0,4.0,9.0,302.0,252.0,151.0,7.0,167.0,35.0,52.0
2016-04-19 15:00:00,100.0,188.0,94.0,72.0,251.0,306.0,315.0,245.0,354.0,175.0,36.0,1.0,10.0,12.0,4.0,6.0,153.0,349.0,566.0,612.0,778.0,306.0,106.0,29.0,2.0,0.0,5.0,22.0,2.0,66.0,169.0,400.0,714.0,1002.0,747.0,643.0,456.0,284.0,3.0,0.0,1.0,9.0,24.0,223.0,773.0,1377.0,374.0,149.0,355.0,357.0,70.0,2.0,3.0,40.0,355.0,782.0,862.0,210.0,94.0,98.0,59.0,7.0,1.0,1.0,2.0,7.0,40.0,402.0,507.0,396.0,44.0,29.0,14.0,7.0,11.0,0.0,16.0,8.0,7.0,23.0,32.0,10.0,3.0,1.0,1.0,9.0,8.0,9.0,8.0,1.0,6.0,2.0,4.0,18.0,7.0,235.0,229.0,106.0,16.0,225.0,61.0,63.0
2016-04-19 16:00:00,75.0,175.0,87.0,79.0,180.0,261.0,257.0,194.0,332.0,163.0,20.0,2.0,4.0,14.0,11.0,13.0,129.0,359.0,470.0,613.0,724.0,256.0,80.0,23.0,2.0,4.0,4.0,18.0,3.0,56.0,135.0,343.0,657.0,747.0,735.0,532.0,405.0,198.0,0.0,1.0,0.0,6.0,25.0,171.0,694.0,1148.0,291.0,125.0,344.0,252.0,77.0,5.0,1.0,33.0,361.0,632.0,742.0,213.0,106.0,87.0,67.0,4.0,2.0,0.0,2.0,5.0,13.0,317.0,451.0,309.0,63.0,21.0,21.0,7.0,7.0,0.0,4.0,6.0,11.0,22.0,23.0,8.0,5.0,6.0,8.0,4.0,3.0,7.0,5.0,3.0,3.0,3.0,3.0,34.0,4.0,292.0,287.0,161.0,17.0,209.0,65.0,52.0
2016-04-19 17:00:00,87.0,200.0,151.0,108.0,270.0,344.0,317.0,268.0,424.0,214.0,48.0,5.0,11.0,15.0,7.0,9.0,167.0,429.0,653.0,745.0,805.0,319.0,92.0,18.0,3.0,3.0,13.0,23.0,3.0,56.0,189.0,450.0,831.0,813.0,920.0,787.0,508.0,251.0,2.0,2.0,5.0,10.0,35.0,214.0,991.0,1569.0,393.0,128.0,368.0,346.0,111.0,6.0,4.0,44.0,465.0,832.0,845.0,206.0,118.0,96.0,109.0,13.0,2.0,0.0,2.0,7.0,24.0,349.0,589.0,357.0,57.0,27.0,39.0,13.0,8.0,3.0,13.0,25.0,9.0,38.0,57.0,19.0,10.0,6.0,10.0,6.0,3.0,5.0,7.0,0.0,3.0,2.0,1.0,27.0,7.0,275.0,220.0,130.0,15.0,241.0,52.0,85.0
2016-04-19 18:00:00,108.0,218.0,176.0,139.0,359.0,460.0,417.0,354.0,543.0,273.0,51.0,5.0,14.0,28.0,7.0,10.0,236.0,654.0,858.0,923.0,894.0,378.0,114.0,23.0,2.0,8.0,20.0,19.0,10.0,100.0,247.0,572.0,995.0,1066.0,1316.0,998.0,660.0,258.0,3.0,5.0,6.0,12.0,37.0,276.0,1286.0,1993.0,468.0,138.0,457.0,368.0,111.0,9.0,17.0,67.0,592.0,890.0,887.0,220.0,110.0,112.0,95.0,12.0,5.0,2.0,1.0,9.0,41.0,405.0,629.0,378.0,46.0,38.0,16.0,10.0,15.0,1.0,13.0,21.0,7.0,31.0,47.0,19.0,15.0,5.0,7.0,10.0,5.0,10.0,7.0,2.0,4.0,2.0,8.0,26.0,9.0,346.0,346.0,82.0,9.0,162.0,18.0,88.0
2016-04-19 19:00:00,97.0,187.0,224.0,133.0,345.0,485.0,451.0,398.0,534.0,231.0,48.0,7.0,19.0,40.0,12.0,14.0,291.0,690.0,811.0,972.0,885.0,396.0,125.0,19.0,5.0,10.0,13.0,27.0,7.0,119.0,284.0,537.0,1111.0,1348.0,1249.0,833.0,548.0,289.0,8.0,10.0,8.0,22.0,44.0,232.0,1289.0,1912.0,375.0,147.0,443.0,302.0,85.0,10.0,15.0,64.0,509.0,743.0,784.0,184.0,86.0,91.0,70.0,9.0,6.0,7.0,1.0,6.0,61.0,313.0,584.0,302.0,47.0,37.0,24.0,20.0,12.0,2.0,9.0,17.0,6.0,34.0,35.0,13.0,14.0,9.0,8.0,9.0,6.0,4.0,9.0,2.0,3.0,0.0,4.0,31.0,5.0,295.0,284.0,131.0,2.0,141.0,45.0,103.0
2016-04-19 20:00:00,92.0,229.0,211.0,118.0,334.0,463.0,511.0,450.0,593.0,194.0,38.0,8.0,13.0,46.0,16.0,23.0,363.0,719.0,868.0,967.0,908.0,506.0,110.0,13.0,6.0,9.0,18.0,46.0,12.0,154.0,323.0,582.0,1161.0,1344.0,1373.0,895.0,515.0,206.0,16.0,11.0,6.0,12.0,38.0,235.0,1287.0,2024.0,322.0,99.0,320.0,304.0,74.0,23.0,22.0,68.0,518.0,666.0,639.0,142.0,59.0,119.0,75.0,13.0,11.0,13.0,8.0,15.0,59.0,291.0,492.0,264.0,42.0,43.0,34.0,21.0,20.0,5.0,16.0,4.0,13.0,22.0,40.0,13.0,15.0,12.0,16.0,4.0,6.0,10.0,4.0,1.0,7.0,3.0,1.0,15.0,10.0,312.0,252.0,113.0,3.0,230.0,47.0,115.0
2016-04-19 21:00:00,122.0,183.0,188.0,108.0,325.0,534.0,481.0,531.0,542.0,169.0,36.0,5.0,30.0,39.0,15.0,22.0,440.0,853.0,708.0,863.0,778.0,628.0,87.0,10.0,6.0,15.0,16.0,46.0,1.0,255.0,484.0,687.0,1084.0,1026.0,1455.0,1073.0,572.0,155.0,21.0,20.0,10.0,13.0,31.0,237.0,1236.0,1939.0,375.0,86.0,284.0,231.0,64.0,23.0,40.0,51.0,449.0,545.0,496.0,139.0,38.0,64.0,108.0,20.0,8.0,9.0,16.0,5.0,49.0,186.0,470.0,225.0,37.0,41.0,22.0,25.0,10.0,6.0,8.0,6.0,3.0,36.0,31.0,15.0,13.0,8.0,21.0,10.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,20.0,6.0,327.0,304.0,92.0,7.0,115.0,34.0,128.0
2016-04-19 22:00:00,80.0,132.0,191.0,91.0,249.0,591.0,520.0,483.0,487.0,187.0,19.0,7.0,20.0,32.0,18.0,20.0,489.0,808.0,714.0,658.0,778.0,673.0,94.0,7.0,10.0,21.0,47.0,51.0,2.0,247.0,562.0,609.0,1138.0,843.0,1437.0,1188.0,719.0,125.0,23.0,21.0,18.0,13.0,21.0,193.0,1030.0,1562.0,305.0,58.0,271.0,286.0,64.0,49.0,36.0,50.0,333.0,385.0,406.0,132.0,37.0,68.0,68.0,18.0,20.0,14.0,15.0,13.0,42.0,128.0,369.0,128.0,22.0,30.0,16.0,16.0,16.0,10.0,19.0,5.0,3.0,21.0,25.0,14.0,13.0,6.0,15.0,6.0,5.0,5.0,4.0,4.0,11.0,0.0,0.0,13.0,9.0,395.0,278.0,134.0,8.0,193.0,43.0,111.0
2016-04-19 23:00:00,61.0,125.0,131.0,63.0,165.0,407.0,458.0,464.0,525.0,81.0,10.0,10.0,30.0,28.0,6.0,27.0,527.0,724.0,489.0,599.0,543.0,490.0,66.0,3.0,4.0,16.0,31.0,32.0,1.0,234.0,440.0,510.0,786.0,735.0,1354.0,652.0,273.0,75.0,8.0,30.0,12.0,12.0,9.0,116.0,588.0,971.0,160.0,19.0,173.0,126.0,50.0,51.0,50.0,30.0,222.0,228.0,200.0,89.0,27.0,64.0,52.0,9.0,22.0,20.0,13.0,18.0,29.0,79.0,265.0,94.0,22.0,21.0,22.0,13.0,16.0,8.0,16.0,4.0,6.0,15.0,20.0,10.0,3.0,6.0,10.0,5.0,4.0,4.0,4.0,3.0,10.0,3.0,1.0,0.0,8.0,378.0,140.0,131.0,8.0,176.0,10.0,43.0
2016-04-20 00:00:00,38.0,62.0,38.0,38.0,101.0,230.0,285.0,295.0,361.0,55.0,4.0,5.0,22.0,16.0,4.0,10.0,311.0,449.0,284.0,285.0,271.0,318.0,44.0,1.0,10.0,14.0,19.0,27.0,2.0,208.0,348.0,313.0,472.0,518.0,869.0,341.0,113.0,38.0,13.0,22.0,7.0,4.0,10.0,89.0,411.0,576.0,60.0,11.0,105.0,73.0,23.0,37.0,24.0,26.0,106.0,132.0,100.0,11.0,8.0,37.0,17.0,6.0,21.0,6.0,9.0,10.0,15.0,48.0,178.0,44.0,17.0,21.0,20.0,12.0,17.0,14.0,16.0,0.0,4.0,25.0,20.0,5.0,6.0,2.0,4.0,6.0,16.0,3.0,10.0,10.0,11.0,5.0,4.0,1.0,1.0,43.0,5.0,76.0,7.0,137.0,1.0,82.0
2016-04-20 01:00:00,25.0,24.0,15.0,27.0,58.0,118.0,154.0,196.0,322.0,26.0,1.0,2.0,11.0,9.0,4.0,19.0,226.0,299.0,172.0,178.0,206.0,188.0,26.0,0.0,6.0,4.0,9.0,10.0,2.0,111.0,251.0,164.0,254.0,254.0,499.0,179.0,43.0,27.0,15.0,11.0,5.0,0.0,3.0,38.0,230.0,305.0,25.0,6.0,45.0,37.0,20.0,25.0,21.0,8.0,63.0,54.0,51.0,10.0,5.0,39.0,22.0,9.0,12.0,9.0,7.0,6.0,11.0,20.0,94.0,35.0,14.0,14.0,9.0,7.0,10.0,11.0,11.0,0.0,6.0,11.0,16.0,7.0,5.0,3.0,4.0,6.0,8.0,2.0,8.0,10.0,9.0,1.0,8.0,0.0,0.0,2.0,2.0,48.0,4.0,35.0,3.0,5.0
2016-04-20 02:00:00,12.0,13.0,7.0,16.0,30.0,64.0,98.0,143.0,286.0,13.0,0.0,0.0,11.0,4.0,1.0,12.0,161.0,201.0,76.0,91.0,163.0,106.0,16.0,0.0,5.0,9.0,4.0,17.0,0.0,96.0,205.0,79.0,161.0,119.0,263.0,116.0,24.0,11.0,6.0,6.0,2.0,2.0,6.0,17.0,111.0,136.0,15.0,3.0,32.0,25.0,14.0,12.0,20.0,5.0,48.0,38.0,18.0,3.0,6.0,20.0,18.0,2.0,13.0,10.0,8.0,3.0,6.0,17.0,52.0,18.0,6.0,6.0,11.0,4.0,2.0,7.0,15.0,0.0,3.0,8.0,13.0,9.0,3.0,0.0,4.0,6.0,6.0,2.0,4.0,12.0,9.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0
2016-04-20 03:00:00,6.0,11.0,3.0,5.0,19.0,39.0,52.0,111.0,253.0,20.0,1.0,2.0,5.0,2.0,0.0,7.0,126.0,113.0,68.0,52.0,49.0,81.0,11.0,0.0,3.0,3.0,7.0,5.0,0.0,77.0,128.0,63.0,82.0,100.0,149.0,52.0,11.0,7.0,0.0,6.0,3.0,4.0,0.0,11.0,75.0,78.0,6.0,5.0,16.0,19.0,6.0,10.0,10.0,3.0,34.0,23.0,7.0,2.0,3.0,13.0,8.0,4.0,10.0,4.0,2.0,1.0,3.0,15.0,46.0,13.0,6.0,10.0,4.0,4.0,7.0,3.0,1.0,0.0,2.0,12.0,6.0,0.0,1.0,2.0,0.0,6.0,3.0,2.0,6.0,9.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0
2016-04-20 04:00:00,5.0,15.0,3.0,13.0,28.0,37.0,35.0,86.0,146.0,10.0,2.0,4.0,5.0,3.0,3.0,3.0,73.0,74.0,67.0,58.0,67.0,86.0,12.0,3.0,2.0,2.0,8.0,7.0,0.0,46.0,116.0,64.0,63.0,64.0,188.0,57.0,29.0,18.0,2.0,0.0,2.0,2.0,2.0,28.0,74.0,86.0,7.0,4.0,23.0,22.0,13.0,13.0,5.0,3.0,69.0,39.0,22.0,5.0,9.0,11.0,9.0,0.0,9.0,2.0,3.0,5.0,4.0,22.0,46.0,22.0,8.0,8.0,4.0,6.0,1.0,3.0,7.0,0.0,3.0,8.0,7.0,1.0,5.0,1.0,0.0,2.0,9.0,5.0,9.0,8.0,9.0,6.0,9.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,5.0
2016-04-20 05:00:00,12.0,32.0,19.0,9.0,53.0,49.0,40.0,74.0,51.0,14.0,2.0,4.0,20.0,17.0,6.0,4.0,41.0,41.0,110.0,125.0,312.0,233.0,16.0,12.0,2.0,2.0,4.0,11.0,3.0,31.0,91.0,101.0,147.0,151.0,162.0,101.0,72.0,36.0,2.0,4.0,2.0,13.0,11.0,60.0,144.0,99.0,20.0,19.0,59.0,90.0,21.0,7.0,1.0,12.0,90.0,108.0,83.0,14.0,21.0,33.0,13.0,2.0,3.0,2.0,2.0,2.0,3.0,87.0,169.0,74.0,14.0,10.0,8.0,10.0,5.0,0.0,14.0,1.0,3.0,16.0,15.0,8.0,3.0,4.0,1.0,8.0,14.0,15.0,20.0,6.0,6.0,6.0,5.0,1.0,0.0,2.0,3.0,37.0,7.0,116.0,1.0,64.0
2016-04-20 06:00:00,22.0,94.0,70.0,47.0,117.0,144.0,135.0,209.0,124.0,54.0,16.0,7.0,29.0,41.0,16.0,3.0,58.0,137.0,245.0,308.0,1095.0,617.0,70.0,34.0,3.0,5.0,10.0,23.0,3.0,61.0,203.0,353.0,414.0,324.0,309.0,264.0,227.0,99.0,2.0,5.0,2.0,18.0,41.0,152.0,420.0,263.0,93.0,56.0,184.0,183.0,61.0,3.0,3.0,32.0,270.0,376.0,282.0,50.0,69.0,58.0,27.0,5.0,1.0,2.0,1.0,3.0,1.0,243.0,525.0,232.0,43.0,30.0,15.0,13.0,13.0,0.0,17.0,11.0,8.0,21.0,25.0,23.0,8.0,6.0,9.0,19.0,20.0,23.0,33.0,5.0,7.0,16.0,8.0,2.0,2.0,3.0,16.0,54.0,8.0,142.0,4.0,75.0
2016-04-20 07:00:00,47.0,169.0,151.0,89.0,156.0,283.0,241.0,383.0,239.0,126.0,31.0,10.0,35.0,66.0,27.0,13.0,112.0,254.0,503.0,525.0,1362.0,628.0,180.0,41.0,5.0,5.0,8.0,25.0,6.0,100.0,303.0,588.0,814.0,589.0,497.0,516.0,454.0,213.0,3.0,5.0,4.0,21.0,76.0,289.0,753.0,540.0,203.0,104.0,405.0,316.0,139.0,6.0,3.0,133.0,645.0,929.0,758.0,216.0,107.0,140.0,44.0,12.0,1.0,2.0,3.0,2.0,12.0,606.0,761.0,545.0,82.0,76.0,33.0,15.0,45.0,1.0,25.0,30.0,15.0,36.0,73.0,23.0,11.0,10.0,13.0,29.0,20.0,21.0,52.0,9.0,15.0,24.0,5.0,11.0,10.0,62.0,177.0,69.0,10.0,94.0,28.0,65.0
2016-04-20 08:00:00,82.0,230.0,213.0,102.0,215.0,344.0,317.0,445.0,306.0,198.0,49.0,18.0,68.0,63.0,19.0,31.0,147.0,282.0,664.0,600.0,1095.0,522.0,176.0,30.0,7.0,6.0,23.0,34.0,8.0,120.0,283.0,640.0,1016.0,856.0,693.0,674.0,520.0,281.0,10.0,3.0,10.0,11.0,59.0,367.0,962.0,729.0,309.0,131.0,420.0,406.0,140.0,8.0,3.0,118.0,702.0,1062.0,807.0,223.0,126.0,126.0,53.0,12.0,4.0,4.0,4.0,4.0,26.0,623.0,721.0,556.0,53.0,59.0,28.0,24.0,45.0,0.0,21.0,31.0,16.0,42.0,52.0,18.0,18.0,18.0,13.0,23.0,16.0,31.0,34.0,3.0,9.0,10.0,4.0,19.0,11.0,188.0,210.0,12.0,1.0,59.0,3.0,45.0
2016-04-20 09:00:00,70.0,198.0,159.0,78.0,208.0,337.0,294.0,502.0,361.0,171.0,57.0,6.0,45.0,26.0,3.0,27.0,155.0,339.0,674.0,682.0,1148.0,519.0,164.0,38.0,8.0,5.0,17.0,27.0,5.0,127.0,289.0,541.0,791.0,1024.0,761.0,607.0,481.0,218.0,5.0,7.0,5.0,17.0,54.0,290.0,922.0,849.0,323.0,118.0,405.0,338.0,104.0,5.0,11.0,90.0,581.0,833.0,717.0,164.0,85.0,91.0,47.0,12.0,1.0,3.0,3.0,1.0,40.0,549.0,653.0,389.0,51.0,27.0,8.0,15.0,17.0,0.0,15.0,24.0,7.0,18.0,31.0,12.0,5.0,4.0,6.0,11.0,12.0,16.0,9.0,3.0,5.0,5.0,4.0,29.0,9.0,257.0,183.0,45.0,9.0,37.0,15.0,25.0
2016-04-20 10:00:00,75.0,198.0,121.0,68.0,242.0,310.0,286.0,313.0,278.0,123.0,52.0,2.0,17.0,27.0,4.0,12.0,152.0,298.0,527.0,645.0,972.0,424.0,105.0,40.0,1.0,2.0,2.0,21.0,6.0,87.0,240.0,539.0,716.0,911.0,771.0,610.0,511.0,228.0,1.0,1.0,2.0,14.0,39.0,225.0,687.0,951.0,303.0,99.0,317.0,284.0,91.0,14.0,13.0,81.0,423.0,693.0,655.0,161.0,86.0,65.0,39.0,7.0,1.0,2.0,5.0,5.0,48.0,428.0,545.0,352.0,32.0,16.0,15.0,6.0,11.0,0.0,21.0,14.0,7.0,25.0,17.0,9.0,5.0,4.0,14.0,9.0,12.0,12.0,11.0,3.0,5.0,6.0,1.0,17.0,6.0,336.0,275.0,85.0,13.0,74.0,13.0,35.0
2016-04-20 11:00:00,81.0,215.0,104.0,68.0,204.0,316.0,306.0,231.0,316.0,164.0,49.0,2.0,9.0,16.0,3.0,9.0,120.0,322.0,546.0,582.0,897.0,346.0,100.0,35.0,0.0,3.0,5.0,17.0,3.0,62.0,184.0,389.0,676.0,1027.0,898.0,590.0,468.0,230.0,2.0,3.0,4.0,12.0,50.0,263.0,750.0,1179.0,363.0,115.0,292.0,274.0,92.0,3.0,5.0,64.0,414.0,703.0,719.0,161.0,71.0,70.0,52.0,5.0,0.0,0.0,1.0,3.0,40.0,372.0,465.0,299.0,40.0,18.0,12.0,10.0,13.0,1.0,14.0,13.0,5.0,21.0,16.0,0.0,2.0,5.0,13.0,12.0,9.0,14.0,14.0,3.0,4.0,3.0,1.0,24.0,9.0,278.0,256.0,79.0,7.0,82.0,35.0,30.0
2016-04-20 12:00:00,99.0,192.0,111.0,90.0,218.0,315.0,294.0,224.0,334.0,160.0,45.0,1.0,10.0,20.0,10.0,18.0,132.0,312.0,581.0,656.0,968.0,344.0,93.0,26.0,1.0,5.0,6.0,17.0,6.0,67.0,178.0,406.0,751.0,1009.0,817.0,606.0,503.0,213.0,3.0,2.0,1.0,12.0,31.0,250.0,818.0,1409.0,362.0,146.0,349.0,311.0,84.0,5.0,3.0,71.0,385.0,676.0,709.0,158.0,79.0,71.0,67.0,7.0,6.0,1.0,0.0,0.0,36.0,332.0,471.0,310.0,45.0,23.0,16.0,9.0,8.0,0.0,14.0,8.0,11.0,28.0,16.0,5.0,4.0,4.0,8.0,15.0,2.0,14.0,13.0,1.0,7.0,3.0,4.0,23.0,7.0,284.0,215.0,148.0,11.0,123.0,35.0,49.0
2016-04-20 13:00:00,99.0,195.0,104.0,88.0,206.0,316.0,287.0,252.0,328.0,148.0,44.0,0.0,5.0,13.0,5.0,12.0,135.0,331.0,493.0,689.0,794.0,295.0,84.0,24.0,0.0,0.0,6.0,16.0,7.0,70.0,181.0,377.0,692.0,980.0,869.0,662.0,430.0,220.0,6.0,2.0,0.0,14.0,37.0,238.0,764.0,1425.0,404.0,126.0,315.0,294.0,97.0,3.0,6.0,58.0,391.0,656.0,675.0,164.0,71.0,85.0,80.0,16.0,1.0,1.0,2.0,1.0,43.0,322.0,420.0,248.0,37.0,20.0,17.0,13.0,13.0,0.0,14.0,7.0,6.0,20.0,19.0,3.0,5.0,8.0,10.0,13.0,5.0,3.0,6.0,2.0,3.0,1.0,1.0,26.0,14.0,278.0,201.0,132.0,20.0,188.0,46.0,78.0
2016-04-20 14:00:00,103.0,233.0,104.0,108.0,246.0,322.0,351.0,272.0,361.0,160.0,38.0,2.0,6.0,22.0,6.0,17.0,147.0,393.0,596.0,660.0,777.0,348.0,98.0,20.0,1.0,2.0,9.0,19.0,6.0,90.0,168.0,414.0,773.0,1129.0,876.0,771.0,473.0,238.0,2.0,0.0,4.0,13.0,32.0,233.0,857.0,1553.0,443.0,191.0,375.0,299.0,81.0,2.0,3.0,56.0,472.0,727.0,830.0,192.0,100.0,78.0,74.0,9.0,2.0,2.0,1.0,5.0,42.0,361.0,491.0,299.0,46.0,19.0,20.0,11.0,12.0,1.0,9.0,12.0,8.0,26.0,36.0,12.0,9.0,7.0,16.0,17.0,1.0,9.0,11.0,2.0,4.0,1.0,4.0,2.0,4.0,310.0,272.0,116.0,7.0,218.0,48.0,78.0
2016-04-20 15:00:00,125.0,197.0,88.0,97.0,228.0,271.0,294.0,246.0,391.0,177.0,33.0,4.0,7.0,19.0,6.0,14.0,134.0,406.0,581.0,629.0,814.0,292.0,103.0,32.0,1.0,3.0,8.0,16.0,2.0,62.0,176.0,399.0,768.0,910.0,915.0,663.0,488.0,273.0,2.0,6.0,3.0,10.0,26.0,230.0,803.0,1362.0,392.0,124.0,362.0,362.0,90.0,2.0,4.0,54.0,396.0,735.0,913.0,227.0,109.0,87.0,66.0,9.0,2.0,0.0,2.0,8.0,25.0,392.0,604.0,397.0,54.0,26.0,25.0,11.0,14.0,0.0,15.0,8.0,6.0,31.0,36.0,8.0,4.0,4.0,8.0,8.0,3.0,6.0,7.0,7.0,5.0,2.0,3.0,25.0,11.0,339.0,217.0,110.0,12.0,219.0,40.0,56.0
2016-04-20 16:00:00,90.0,154.0,84.0,77.0,184.0,262.0,250.0,222.0,323.0,165.0,31.0,8.0,10.0,15.0,6.0,5.0,131.0,351.0,480.0,566.0,706.0,252.0,105.0,24.0,0.0,3.0,6.0,16.0,1.0,46.0,145.0,355.0,622.0,715.0,716.0,539.0,490.0,188.0,0.0,1.0,2.0,3.0,19.0,165.0,685.0,996.0,299.0,141.0,320.0,273.0,73.0,3.0,8.0,22.0,336.0,621.0,704.0,204.0,103.0,85.0,66.0,15.0,0.0,1.0,1.0,17.0,18.0,289.0,471.0,292.0,47.0,16.0,19.0,12.0,13.0,0.0,13.0,12.0,11.0,21.0,36.0,12.0,3.0,3.0,11.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,1.0,43.0,9.0,299.0,291.0,180.0,18.0,237.0,36.0,94.0
2016-04-20 17:00:00,102.0,191.0,161.0,98.0,310.0,300.0,305.0,254.0,409.0,207.0,59.0,1.0,13.0,26.0,10.0,6.0,176.0,456.0,586.0,743.0,709.0,313.0,121.0,23.0,1.0,9.0,11.0,17.0,5.0,54.0,188.0,424.0,800.0,793.0,953.0,767.0,564.0,237.0,2.0,1.0,4.0,7.0,37.0,224.0,1005.0,1445.0,369.0,147.0,379.0,350.0,75.0,7.0,6.0,44.0,520.0,816.0,874.0,207.0,123.0,110.0,117.0,11.0,1.0,3.0,2.0,10.0,39.0,378.0,575.0,397.0,75.0,32.0,30.0,11.0,13.0,0.0,9.0,17.0,9.0,42.0,35.0,11.0,4.0,3.0,13.0,7.0,4.0,5.0,5.0,6.0,2.0,4.0,0.0,38.0,10.0,339.0,285.0,170.0,18.0,221.0,45.0,71.0
2016-04-20 18:00:00,126.0,218.0,190.0,153.0,338.0,395.0,378.0,335.0,588.0,270.0,45.0,7.0,15.0,22.0,13.0,15.0,244.0,609.0,789.0,961.0,870.0,386.0,129.0,23.0,0.0,6.0,10.0,18.0,7.0,94.0,236.0,670.0,1043.0,1066.0,1313.0,947.0,608.0,292.0,4.0,4.0,5.0,16.0,46.0,291.0,1270.0,2061.0,464.0,141.0,448.0,364.0,120.0,16.0,13.0,75.0,586.0,879.0,885.0,228.0,116.0,115.0,76.0,9.0,0.0,3.0,4.0,10.0,43.0,399.0,696.0,360.0,66.0,36.0,23.0,14.0,15.0,0.0,24.0,20.0,12.0,33.0,47.0,16.0,8.0,4.0,8.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,6.0,29.0,8.0,226.0,325.0,89.0,7.0,194.0,26.0,51.0
2016-04-20 19:00:00,108.0,220.0,208.0,126.0,336.0,514.0,485.0,368.0,620.0,272.0,57.0,4.0,17.0,30.0,3.0,14.0,333.0,645.0,838.0,1004.0,937.0,469.0,149.0,32.0,4.0,13.0,12.0,25.0,2.0,147.0,342.0,642.0,1177.0,1173.0,1421.0,908.0,607.0,231.0,11.0,6.0,7.0,16.0,45.0,281.0,1338.0,2056.0,465.0,108.0,411.0,333.0,96.0,16.0,20.0,69.0,535.0,868.0,671.0,154.0,70.0,94.0,58.0,12.0,2.0,6.0,5.0,13.0,65.0,327.0,559.0,324.0,46.0,31.0,26.0,11.0,9.0,3.0,14.0,11.0,6.0,35.0,23.0,6.0,4.0,8.0,4.0,8.0,2.0,7.0,6.0,1.0,2.0,3.0,0.0,34.0,8.0,339.0,240.0,160.0,8.0,207.0,57.0,116.0
